13
9.495034556909665,12.78729422510067,27.45648309216941,48.80290537118176,11.331794099320568,42.81505894202377,24.938427291097256,33.36520723608281,31.29612612882094,37.66219200675343,38.36717755983953,36.779067936367746,25.76959822550589
21.815051899070774,43.70288120741343,45.96009769682601,7.20206316839434,24.36667366655616,0.8728016662332305,33.310508438325094,40.95190849532073,36.55341100080171,10.606946079655527,34.38464790802604,47.425870169112606,18.324474046101873
5.436089255490717,41.11046982306034,28.73659160163436,14.779796919481713,39.3685774026381,8.828128645015937,6.771999252398181,25.38031118553617,23.275115022712395,48.02076337117492,33.083735878754865,22.237339696405765,14.960488463643806
2.1764685103422,5.749142444149985,1.582541780911284,2.943983031351655,11.088861278663497,28.230022460841532,21.168452329538646,25.781603436375732,25.719866683055486,9.714799639104987,49.40157036316716,34.59512875819921,34.41974527575359
44.42603998825197,13.539738925979632,5.359492578398218,12.296729943764252,45.1068383331467,20.601742310208635,47.39878355980673,28.50616101925033,3.6055150872428774,12.215091646577159,18.349130360891568,37.07379337271248,29.560655218670433
31.299506240936203,4.323208585018101,27.497848165165024,45.8495826506996,45.940961052999704,7.024307600772762,37.53322795802658,32.02308651969557,24.714661904423778,32.567513443135354,40.41212444284383,27.466267545577182,8.896604524341317
37.18212892838357,12.849198032622883,24.443508750552446,43.602951277099464,12.078105578812309,7.057508141013747,48.06311288405667,19.75686417560672,41.115858353876064,38.32742171871597,44.74347658805565,43.57757377621277,18.290121456988096
33.016586099124005,12.414633908283445,17.93984158625998,42.574413632581624,41.32263896866129,43.327378857796425,35.25294496462046,24.85816541918139,9.52320354570071,10.504078199479155,47.72894104935087,13.574066259269923,9.40829701058049
8.804995489242035,45.196810967868565,31.93023108779112,46.69898507431948,39.339845008843824,15.065497623172597,18.289459768751232,19.598059828794028,17.397687291254048,41.75091608637855,45.12476617511619,43.30315891447671,25.486721457846755
44.98799340131404,45.80196138743975,19.401651753127258,36.79008365770739,19.705657471121,29.807838946489905,37.39551002410838,22.698852003805865,26.40166467894824,4.493836807603585,38.18467044566971,46.053926321684,18.393257738859276
18.679201205206265,36.97826749116359,46.39396631471889,18.30282779172524,3.6309447726115165,11.256645188785496,10.160422028696614,48.9872858921189,14.528385515167958,21.996538565434243,16.346347658232517,8.397593964527688,5.639652947616552
33.429300968212026,2.1246581108064655,41.3651834113371,38.22886411339709,44.14213834895684,31.57187586486941,23.460544553936398,29.997350198260538,39.387195099717125,12.860559929702259,35.460026237780404,14.257721936660506,20.654787505886635
22.8565043471195,22.2854698742852,4.117549034186036,31.329251163153522,25.565764795526075,26.428342355329796,35.291931186224424,7.938886174442356,49.50150171487351,34.422759235209284,25.75081540878702,1.7110567554662892,23.035946774693567
